"SB21B","C00484642","D418646","","","ORG","The Ashmead Group","","","","","","122 C Street, NW","Suite 505","Washington","DC","20001","","","20111207","10000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418826","","","ORG","Cybersource","","","","","","1295 Charleston Road","","Mountain View","CA","94043","","","20111031","183.27","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418326","","","ORG","Rue Group, LLC","","","","","","200 East 72nd Street","Suite 29M","New York","NY","10021","","","20110901","10000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418626","","","ORG","Paychex, Inc.","","","","","","3060 Williams Drive","Suite 200","Fairfax","VA","22031","","","20111230","99.23","","Payroll Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418317","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20110803","13063.09","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418327","","","ORG","Rue Group, LLC","","","","","","200 East 72nd Street","Suite 29M","New York","NY","10021","","","20110818","10000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418517","","","ORG","1244 Properties LLC","","","","","","1244 19th Street, NW","","Washington","DC","20036","","","20111026","4480.00","","Rent","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418547","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20111107","610.80","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418577","","","ORG","American Express Merchant Services","","","","","","World Financial Center","200 Vesey St.","New York","NY","10285","","","20110906","0.29","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418597","","","ORG","Cybersource","","","","","","1295 Charleston Road","","Mountain View","CA","94043","","","20110802","26.23","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418607","","","ORG","Golden State Strategies, LLC","","","","","","1158 26th Street","Suite 433","Santa Monica","CA","90403","","","20111026","20000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418617","","","IND","","Dixon","Monica","","","","5113 Duvall Drive","","Bethesda","MD","20816","","","20110930","10059.32","","Salary","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418627","","","ORG","Paychex, Inc.","","","","","","3060 Williams Drive","Suite 200","Fairfax","VA","22031","","","20111201","99.23","","Payroll Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418637","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20111230","165.70","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418647","","","ORG","Travelers","","","","","","CL Remittance Center","","Hartford","CT","061831008","","","20110919","383.00","","Insurance","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418827","","","ORG","Cybersource","","","","","","1295 Charleston Road","","Mountain View","CA","94043","","","20111230","406.62","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418318","","","ORG","Paychex, Inc.","","","","","","3060 Williams Drive","Suite 200","Fairfax","VA","22031","","","20110810","5.83","","Payroll Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418518","","","ORG","1244 Properties LLC","","","","","","1244 19th Street, NW","","Washington","DC","20036","","","20111028","2240.00","","Rent","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418548","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20111230","3570.50","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418578","","","ORG","American Express Merchant Services","","","","","","World Financial Center","200 Vesey St.","New York","NY","10285","","","20110705","260.40","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418598","","","ORG","Cybersource","","","","","","1295 Charleston Road","","Mountain View","CA","94043","","","20110902","26.12","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418608","","","ORG","Golden State Strategies, LLC","","","","","","1158 26th Street","Suite 433","Santa Monica","CA","90403","","","20111207","20000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418618","","","ORG","NGP VAN, Inc.","","","","","","1101 15th Street, NW","Suite 500","Washington","DC","20005","","","20111101","600.00","","Database Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418638","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20111107","4404.00","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418128","","","ORG","The Ashmead Group","","","","","","122 C Street, NW","Suite 505","Washington","DC","20001","","","20110706","30032.65","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418648","","","ORG","Well & Lighthouse, LLC","","","","","","1724 20th Street, NW","Suite 201","Washington","DC","20009","","","20110930","20000.00","","Website Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418319","","","ORG","Golden State Strategies, LLC","","","","","","1158 26th Street","Suite 433","Santa Monica","CA","90403","","","20110809","10000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418519","","","ORG","1244 Properties LLC","","","","","","1244 19th Street, NW","","Washington","DC","20036","","","20111130","2240.00","","Rent","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418549","","","ORG","NGP VAN, Inc.","","","","","","1101 15th Street, NW","Suite 500","Washington","DC","20005","","","20111230","600.00","","Database Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418559","","","ORG","Rue Group, LLC","","","","","","200 East 72nd Street","Suite 29M","New York","NY","10021","","","20111101","15000.00","","Fundraising Consulting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418579","","","ORG","American Express Merchant Services","","","","","","World Financial Center","200 Vesey St.","New York","NY","10285","","","20110805","14.38","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418599","","","ORG","Cybersource","","","","","","1295 Charleston Road","","Mountain View","CA","94043","","","20111004","35.08","","Credit Card Processing Fee","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418609","","","ORG","Information Management Services, Inc.","","","","","","1436 U Street, NW","Suite 103","Washington","DC","20009","","","20111026","10000.00","","Research","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418619","","","ORG","Paychex, Inc.","","","","","","3060 Williams Drive","Suite 200","Fairfax","VA","22031","","","20110701","313.75","","Payroll Taxes","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418639","","","ORG","Perkins Coie, LLP","","","","","","700 13th Street, NW","Suite 600","Washington","DC","20005","","","20111207","2970.50","","Legal & Accounting Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418649","","","ORG","Well & Lighthouse, LLC","","","","","","1724 20th Street, NW","Suite 201","Washington","DC","20009","","","20111026","12909.48","","Website & Technology Services","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418679","","","ORG","Access Audio Visuals, Inc.","","","","","","8900 Edgeworth Drive","Suite T","Capitol Heights","MD","20743","","","20111221","1120.00","","Audio Visual Equipment","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418514","","","ORG","American Express Business Card","","","","","","P.O. Box 1270","","Newark","NJ","071011270","","","20111003","3634.40","","Credit Card Payment, See Below","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418667","D418514","SB21B","ORG","US Airways","","","","","","4000 E. Sky Harbor Boulevard","","Phoenix","AZ","85034","","","20111003","331.40","","Travel","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418668","D418514","SB21B","ORG","Staples","","","","","","500 Staples Drive Framingham","","Framingham","MA","01702","","","20111003","2756.93","","Office Supplies","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418669","D418514","SB21B","ORG","Office Max","","","","","","9625 W 76 Street","","Eden Prairie","MN","55344","","","20111003","310.56","","Software","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418515","","","ORG","American Express Business Card","","","","","","P.O. Box 1270","","Newark","NJ","071011270","","","20111028","3537.28","","Credit Card Payment, See Below","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418670","D418515","SB21B","ORG","Fresh City","","","","","","2 Seaport Lane","","Boston","MA","02210","","","20111028","277.28","","Catering","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418671","D418515","SB21B","ORG","Sprint","","","","","","6200 Sprint Pkwy in Overland Park","","Overland Park","KS","66251","","","20111028","306.00","","Telephone","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418672","D418515","SB21B","ORG","Apple Store","","","","","","4860 Bethesda Avenue","","Bethesda","MD","20814","","","20111028","562.22","","Office Equipment","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418673","D418515","SB21B","ORG","Staples","","","","","","500 Staples Drive Framingham","","Framingham","MA","01702","","","20111028","537.41","","Office Supplies","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418674","D418515","SB21B","ORG","Southwest Airlines","","","","","","2702 Love Field Drive","","Dallas","TX","75235","","","20111028","443.40","","Travel","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418675","D418515","SB21B","ORG","US Airways","","","","","","4000 E. Sky Harbor Boulevard","","Phoenix","AZ","85034","","","20111028","448.40","","Travel","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418678","D418515","SB21B","ORG","Mt Vernon Printing Company","","","","","","3229 Hubbard Road","","Hyattsville","MD","20785","","","20111028","868.37","","Printing","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418516","","","ORG","American Express Business Card","","","","","","P.O. Box 1270","","Newark","NJ","071011270","","","20111201","5930.41","","Credit Card Payment, See Below","","","","","","","","","","","","","","","","","","","","",""
"SB21B","C00484642","D418660","D418516","SB21B","ORG","American Airlines","","","","","","4333 Amon Carter Boulevard","","Fort Worth","TX","76155","","","20111201","804.10","","Travel","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418661","D418516","SB21B","ORG","Best Buy","","","","","","7601 Penn Avenue South","","Minneapolis","MN","55423","","","20111201","243.79","","Office Equipment","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418653","D418516","SB21B","ORG","Fiola","","","","","","601 Pennsylvania Avenue, NW","","Washington","DC","20004","","","20111201","3544.90","","Catering","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418654","D418516","SB21B","ORG","Travelocity Hotel","","","","","","3150 Sabre Drive","","Southlake","TX","76092","","","20111201","387.79","","Travel","","","","","","","","","","","","","","","","","","","X","",""
"SB21B","C00484642","D418664","D418516","SB21B","ORG","Staples","","","","","","500 Staples Drive Framingham","","Framingham","MA","01702","","","20111201","659.57","","Office Equipment & Supplies","","","","","","","","","","","","","","","","","","","X","",""
"SD10","C00484642","D418820","ORG","Message Global, LLC","","","","","","455 Massachusetts Avenue, NW","Suite 650","Washington","DC","20001","Strategic Consulting Services","0.00","24000.00","0.00","24000.00"
"SD10","C00484642","D418563","IND","","Jordan","Jim","","","","Box 66","","Peru","VT","05152","Strategic Consulting Services","0.00","24851.52","0.00","24851.52"
"SD10","C00484642","D418565","IND","","Varoga","Craig","","","","2700 Connecticut Avenue NW","Suite 509","Washington","DC","20008","Strategic Consulting Services","0.00","24851.52","0.00","24851.52"
"SD10","C00484642","D418567","IND","","Jolley","Rebecca","","","","12025 La Palmera Avenue","","Las Vegas","NV","89138","Strategic Consulting Services","0.00","24851.52","0.00","24851.52"
"SD10","C00484642","D418680","ORG","SKDKnickerbocker","","","","","","1818 N Street, NW","Suite 450","Washington","DC","20036","Strategic Consulting Services","0.00","24851.52","0.00","24851.52"
"SE","C00484642","D418328","","","ORG","Waterfront Strategies","","","","","","1010 Wisconsin Avenue, NW","Suite 800","Washington","DC","20007","P2012","","20110908","17298.00","406344.40","Media Buy","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418329","","","ORG","Dixon/Davis Media Group LLC","","","","","","1028 33rd Street, NW","Suite 300","Washington","DC","20007","P2012","","20110908","3870.00","406344.40","Production Costs","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418487","","","ORG","Dixon/Davis Media Group LLC","","","","","","1028 33rd Street, NW","Suite 300","Washington","DC","20007","P2012","","20111130","15896.70","406344.40","Production Costs","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418522","","","ORG","Dixon/Davis Media Group LLC","","","","","","1028 33rd Street, NW","Suite 300","Washington","DC","20007","P2012","","20111209","16436.70","406344.40","Production Costs","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418486","","","ORG","Waterfront Strategies","","","","","","1010 Wisconsin Avenue, NW","Suite 800","Washington","DC","20007","P2012","","20111130","88211.00","406344.40","Media Buy","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418511","","","ORG","Waterfront Strategies","","","","","","1010 Wisconsin Avenue, NW","Suite 800","Washington","DC","20007","P2012","","20111207","88211.00","406344.40","Media Buy","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
"SE","C00484642","D418523","","","ORG","Waterfront Strategies","","","","","","1010 Wisconsin Avenue, NW","Suite 800","Washington","DC","20007","P2012","","20111209","176421.00","406344.40","Media Buy","","C00432401","S","S6NE00095","Nelson","Benjamin","E.","","","S","NE","00","Lambe","Rebecca ","","","","20120131","",""
